provide,defense,know,plan,opportunity,welfare,terms,pacific,favorable,recommendation,deemed,science,truly,american,world,laws,federal,treaty,treasury,report,secretary,amount,nation,subject,relations,give,condition,countries,thus,duties,question,revenue,territory,army,economy,several,having,tax,commercial,help,americans,program,care,cost,case,health,annual,budget,appropriations,history,sum,results,minister,million,education,receipts,growth,needs,man,today,bring,social,gold,ask,members,billion,held,keep,operation,want,tonight,payment,portion,programs,operations,serious,march,authorized,problems,reform,silver,believed,extended,notes,income,similar,jobs,lives,except,mail,back,hoped,claim,authorities,articles,live,expenditure,get,propose,interior,pending,issued,enough,cut,reports,circulation,promptly,application,workers,deficit,instead,strengthen,adoption,practicable,improve,december,rendered,commissioner,columbia,imposed,areas,proved,young,occurred,felt,medical,approval,housing,job,postmastergeneral,regarded,fight,goal,removal,savings,territorial,suggestions,basic,consent,research,promise,resulted,instructions,section,lower,specie,choice,decisions,urged,transmitted,around,level,indemnity,ratified,minimum,herewith,existed,chance,notwithstanding,speaker,effected,demanded,expand,coin,adjusted,sovereign,quarters,really,reforms,deem,labors,deficiency,poor,calculated,manifest,choose,brazil,levels,mankind,gone,perform,grave,balanced,redemption,certificates,amicable,commitment,dont,poverty,route,compelled,constitute,manifested,emperor,meantime,absolute,ideals,withdrawn,helped,speed,proceeds,doubted,amendments,exceeding,sinking,expanding,cooperative,recommending,advisable,mountains,ratifications,steamers,ill,amended,presidents,turned,remainder,disturbances,pledged,twenty,intend,taxpayers,disturbance,subsequently,aware,supporting,hospital,spend,commanders,naturalized,resumption,stay,extradition,legation,strive,solve,heard,civilservice,IC
0.00067249,0,0.00038428,9.61E-05,0.00019214,0.00048035,0.00019214,0.00019214,0.00038428,0.00067249,0,0,0,0.0023057,0.00057642,0.0022096,0.0010568,0,0.00019214,0.0010568,0.00028821,0.00038428,0.0030743,0.00086464,0.00057642,0.0012489,0.00038428,0.0010568,0.00076857,0.00076857,0.0011528,0.00038428,0.00067249,0.0012489,0.00019214,0.00067249,0.00067249,0,0.00019214,0.00028821,0.00038428,0,0.00057642,0.00057642,0.0012489,0.00038428,0.00038428,0,9.61E-05,0.00019214,9.61E-05,0.00086464,0,0.00028821,0.00019214,0.00019214,0.00038428,0.00076857,0.0023057,0.00019214,0.00048035,0.00028821,9.61E-05,0.00038428,0,0,0.00019214,0.0011528,9.61E-05,0.00028821,0,9.61E-05,0.00019214,0,0.00019214,0.00028821,9.61E-05,9.61E-05,0.0010568,0,9.61E-05,0,0.00057642,0,0,0.00028821,0,0.00028821,0.00038428,0.00019214,0.00028821,0.00028821,9.61E-05,0.00028821,0,0.00038428,0.00019214,0.00038428,0,9.61E-05,0.00028821,0.00019214,0.00028821,0,0.00048035,0,0.00019214,0.00028821,9.61E-05,0,0.00048035,0,0.00019214,9.61E-05,0,0,0,0.00028821,0.00048035,0.00028821,9.61E-05,0.00067249,0.00028821,0,0,9.61E-05,9.61E-05,0.00028821,0,0,0,9.61E-05,0.00019214,0,0,9.61E-05,9.61E-05,0,0,0.00028821,0,0.00019214,0,0.00019214,0.00038428,0,0,9.61E-05,0.00028821,0,9.61E-05,9.61E-05,0,0,0.00019214,0,0,0,0,9.61E-05,0,9.61E-05,0,0,0,0,0,0.00019214,0,0,0,0,0.00057642,0,9.61E-05,0,0,0,0.00038428,9.61E-05,9.61E-05,0.00028821,0,0,0.00038428,0,0,0,9.61E-05,0,0,9.61E-05,0,0,0,9.61E-05,0,9.61E-05,9.61E-05,0.00019214,0,0,9.61E-05,0,0,0,0,9.61E-05,0,9.61E-05,0,0,0,0.00028821,0,0,0,0,0,9.61E-05,9.61E-05,0,0,0,0,0,0,9.61E-05,0,0,0,0.00019214,0,0,0.00028821,0,0,9.61E-05,1.6
0.00024777,0.00024777,0,0.001115,0.0019822,0.00012389,0.00049554,0.00049554,0.00024777,0.00061943,0.00024777,0.00037166,0,0.0050793,0.001115,0.0012389,0.0018583,0.0014866,0.0012389,0.0013627,0.0023538,0.00061943,0.00012389,0.0012389,0.0014866,0.00099108,0.00049554,0.0016105,0.001115,0.001115,0.0017344,0.00049554,0.00061943,0.00074331,0.00099108,0.00037166,0.00024777,0,0.0008672,0,0.00061943,0,0.00012389,0.002106,0.001115,0.0008672,0.00037166,0,0.00037166,0,0.00037166,0.00037166,0.00024777,0,0.00012389,0.00037166,0.00024777,0.00061943,0.00012389,0.00012389,0.00099108,0.00012389,0.00012389,0.00012389,0.001115,0,0.00074331,0,0.00024777,0.00012389,0,0.00024777,0.00024777,0,0.00024777,0,0.00037166,0.00024777,0.00049554,0.00074331,0,0.00012389,0.00037166,0,0.00024777,0.00037166,0,0,0.00024777,0.0008672,0,0.00037166,0.00024777,0.00012389,0.00012389,0,0,0,0.00012389,0.00012389,0.00012389,0.00061943,0.00012389,0.00049554,0.00012389,0,0.00024777,0.00024777,0,0.0017344,0.00024777,0,0.00024777,0,0.00012389,0.00012389,0,0,0.00024777,0.00061943,0.00012389,0.00012389,0.00037166,0,0.00012389,0.00037166,0.00012389,0,0,0,0,0,0,0,0.0012389,0.00012389,0.00012389,0,0.00024777,0.00037166,0.00012389,0.00037166,0,0.00012389,0,0,0,0.00012389,0,0.00012389,0.00037166,0,0.00012389,0.00012389,0.00061943,0,0,0,0,0,0.00012389,0,0.00012389,0,0,0,0.00037166,0.00024777,0.00049554,0.00012389,0,0,0,0,0.00024777,0,0,0,0,0,0.00012389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024777,0,0,0,0.00012389,0,0.00024777,0,0,0.00012389,0.00012389,0,0.00012389,0,0,0,0,0,0,0.00012389,0,0,0.00012389,0,0,0,0,0,0.00024777,0.00012389,0,0,0,0,0,0.00012389,0,0,0,0,0.00024777,0,3.75
0.00043838,6.26E-05,0.0002505,0.0010646,0.00031313,0.0002505,0.000501,0.00043838,0.00012525,0.0012525,0,0,0,0.0027555,0.00068888,0.00081413,0.001002,0.00062625,0.0014404,0.0020666,0.0026929,0.00093938,0.000501,0.001002,0.00093938,0.00056363,0.00081413,0.0014404,0.00081413,0.0011899,0.0013778,0.00018788,0.00056363,0.0021919,0.0012525,0.00068888,0.00031313,0.00037575,0.001503,6.26E-05,0.00012525,0.00037575,0.00081413,0.0016283,0.00081413,0.00037575,0.00043838,6.26E-05,0.0011273,0.000501,0.00056363,0.00056363,0,0.00031313,0.00018788,0.0002505,6.26E-05,0.00043838,0.00018788,0.0002505,0.0002505,6.26E-05,0.00012525,0.00012525,0.00037575,0,0.00037575,0.00012525,0.00043838,0,0,0.00031313,0.00012525,0,0.00018788,0.00031313,0.00012525,0.00056363,0.00012525,0.00087675,0.00012525,0.000501,0.00043838,0,0.00037575,0.0007515,0,0,0.00031313,0.00068888,6.26E-05,0.0002505,0.0002505,0.00012525,0.0002505,6.26E-05,0.0007515,0,6.26E-05,0.00062625,0.00093938,0.00056363,0.00031313,0.00062625,6.26E-05,0,0.00043838,0.00062625,0,0.00018788,0.00031313,0,0.0002505,6.26E-05,6.26E-05,6.26E-05,0.00018788,0.00056363,0.0010646,0.00037575,6.26E-05,0.00018788,6.26E-05,0.00012525,6.26E-05,6.26E-05,0.00012525,0,6.26E-05,0.00037575,6.26E-05,0,0,0.00031313,0.00056363,6.26E-05,6.26E-05,0,0.00018788,0,0.00018788,0.00043838,0.00012525,0.00037575,6.26E-05,0,0,0.000501,0.00018788,0.00012525,0,0,0,0.0002505,0.00062625,0,0.00018788,0,0,0,0.00037575,6.26E-05,6.26E-05,0,0,0,0,0.0002505,0.00018788,0,0,0.00012525,0.00012525,0,6.26E-05,0,6.26E-05,0,0,0,0.00012525,0.00012525,0,0,6.26E-05,6.26E-05,0,0,0,0,0,0,0.00012525,0.00012525,0.00018788,0.00012525,0,0,6.26E-05,0,6.26E-05,6.26E-05,0.00018788,0.00018788,0,0,0,0,0,0,0,6.26E-05,6.26E-05,0.00037575,0,0,6.26E-05,0,0,0.00012525,0,0,0.00012525,6.26E-05,0.00012525,0,6.26E-05,6.26E-05,0,0,0,0,0,0.00012525,0,6.26E-05,0,0,1.75
0.00036446,0.00029157,0.00014578,0.0008747,0.00072892,0.00029157,0.0010934,0.00036446,0.00043735,0.00058313,0.00014578,0,0,0.0053211,0.00029157,0.00051024,0.0016765,0.0010934,0.00043735,0.0018952,0.001312,0.0014578,0.00072892,0.0012392,0.0008747,0.00065602,0.00043735,0.0013849,0.0015307,0.00094759,0.0013849,0.00029157,0.00014578,0.001312,0.0010934,0.00043735,0.00072892,0,0.00094759,0,0.00058313,0,0.00021867,0.0019681,0.0011663,0,0.00065602,0,0.00021867,0.00021867,0.00029157,0.00029157,0.00014578,0,7.29E-05,0.00051024,0.00021867,0.00029157,7.29E-05,0.00029157,0.00065602,0,0,7.29E-05,0.00051024,0,0.00043735,0.00043735,0.0008747,7.29E-05,0,0.00021867,7.29E-05,7.29E-05,7.29E-05,0.00021867,0.00036446,0.00021867,7.29E-05,0.00094759,0,0.00014578,0.00029157,7.29E-05,0,0.00036446,0,0.00058313,0.00036446,0.00014578,7.29E-05,0.00058313,0.00014578,0.00021867,7.29E-05,0.00014578,0.00014578,0.00014578,7.29E-05,7.29E-05,0.00036446,0.00036446,0.00036446,7.29E-05,0.00043735,0.00014578,0.00051024,0.00036446,0,0.00014578,0.00021867,7.29E-05,7.29E-05,0.00014578,0,0.00080181,0.00029157,0,0,0.00021867,0,0.00021867,0.00014578,0.00029157,0.00021867,7.29E-05,0.00043735,0,0,0,0.00036446,7.29E-05,0,0.00021867,0,0,0,0,0.00036446,0,0,0.00043735,0.00014578,0.00036446,0.00029157,0,0,0.00080181,0.00014578,7.29E-05,0,0,0,0.00014578,0.00029157,7.29E-05,0.00021867,7.29E-05,7.29E-05,0,0.00021867,7.29E-05,0,0,0.00029157,0,7.29E-05,0,7.29E-05,7.29E-05,7.29E-05,0,0,7.29E-05,0.00029157,0,0,0,7.29E-05,0,0.00014578,0,0,0,0.00014578,7.29E-05,0,0,0,0.00014578,0,0,0,0.00021867,0.00021867,0.00029157,0,0,0,0,7.29E-05,0,0,0.00014578,7.29E-05,0,0.00014578,7.29E-05,0,0,0.00021867,7.29E-05,7.29E-05,0,0,7.29E-05,0,0.00014578,7.29E-05,0.00021867,0,0,0.00021867,0.00036446,0,0,0,0,0,0,7.29E-05,0,0,0,0,7.29E-05,7.29E-05,0.00021867,1.5
0.00033713,0.00026971,0.00020228,0.0014834,0.00047198,0.00033713,0.00040456,0.00020228,0.00013485,0.00033713,0.00013485,0,6.74E-05,0.0063381,0.0012137,0.00067426,0.00067426,0.0010114,0.00074169,0.0013485,0.0014834,0.00087654,0.0018879,0.00087654,0.0023599,0.0010114,0.00080912,0.0016857,0.0020902,0.00047198,0.0013485,6.74E-05,6.74E-05,0.0020228,0.00026971,0.00053941,0.0010788,0.00020228,0.001416,0.00026971,6.74E-05,6.74E-05,0.00040456,0.00067426,0.00067426,0.00033713,0.00040456,0.00026971,0.00040456,0.00067426,0.00033713,0.00074169,0.00020228,0.00013485,0.00033713,0.00020228,0.00040456,0.00040456,0,0.00033713,0.00026971,0.00013485,0.00013485,6.74E-05,0.00094397,0,0.00087654,0.00013485,0.00033713,6.74E-05,0,0.00033713,6.74E-05,0,0,0.00020228,6.74E-05,0.00020228,0.00033713,0.00080912,0,6.74E-05,0.00013485,0.00020228,6.74E-05,0.00053941,0,0.00013485,0.00020228,0.00013485,0.00020228,0.00033713,0.00033713,0.00020228,0.00020228,0.00013485,0.00040456,0,0,0.00040456,0.00060684,0.00026971,0.00013485,0.00013485,0.00013485,0,0.00053941,0.00026971,0,6.74E-05,6.74E-05,0.00013485,0.00047198,0.00013485,0.00020228,0.00033713,0.00026971,0.00013485,0.00020228,0.00026971,0,0.00013485,6.74E-05,0.00013485,0.00013485,0,0.00020228,6.74E-05,0,0,0.00013485,0,0,0,0.00033713,0,6.74E-05,0,0.00026971,0,0,0.00026971,0,0.00020228,0.00020228,0,0,0.00020228,0.00013485,6.74E-05,0,0,0,6.74E-05,0.00033713,0,6.74E-05,6.74E-05,0,0,0.00013485,0,0.00020228,6.74E-05,0.00013485,0,0.00013485,0.00013485,0.00033713,6.74E-05,0,0,6.74E-05,0,6.74E-05,0,0.00013485,0,0,6.74E-05,0.00020228,0,0,0,0,0.00013485,0,0,0,6.74E-05,0,6.74E-05,6.74E-05,6.74E-05,0,0.00013485,0.00020228,6.74E-05,6.74E-05,6.74E-05,0,0,6.74E-05,0,0,0.00013485,6.74E-05,0.00013485,0,0,0,0,0,0.00026971,0.00013485,0.00013485,0,0.00020228,6.74E-05,0,0,6.74E-05,6.74E-05,6.74E-05,6.74E-05,0,0.00013485,0,6.74E-05,0,0,0,0,0.00013485,0,0,0,0.00013485,2
0.0013973,0,0,0,0,0.00046577,0.00046577,0,0,0,0.00046577,0,0,0,0.0027946,0,0.00046577,0.00093153,0.00046577,0.0013973,0,0,0.0013973,0.0018631,0,0.0013973,0.00093153,0.00093153,0,0,0.00093153,0,0.00093153,0,0,0.0023288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093153,0,0,0,0,0,0.00046577,0,0,0,0.00046577,0,0.00093153,0.00093153,0,0,0,0.00046577,0,0,0,0,0,0,0.00046577,0,0.00046577,0,0.00046577,0,0,0,0,0,0,0,0,0,0,0.00046577,0,0,0.00046577,0,0.00046577,0,0,0,0,0.00046577,0,0.00093153,0,0.00046577,0,0.00046577,0,0,0,0.00046577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046577,0,0,0,0,0.00046577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046577,0,0,0,0,0,0.00046577,0,0.00046577,0,0,0,0.00046577,0.00046577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625
0.00068283,0.0013657,0.0010242,0,0.0017071,0,0,0,0,0,0,0,0,0.00068283,0.0030727,0.00034141,0,0,0,0,0,0.00068283,0.0023899,0.0013657,0,0,0,0.00034141,0.00034141,0.00034141,0.0010242,0,0.00034141,0.0010242,0.0013657,0.00034141,0,0,0,0.00034141,0,0.00034141,0,0,0.00034141,0,0,0,0.00068283,0.00068283,0,0,0,0,0,0,0.00034141,0.00034141,0.00068283,0,0.00034141,0,0,0.0010242,0,0,0,0.00034141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034141,0,0,0,0,0.0013657,0.00034141,0,0.00034141,0,0,0,0.00034141,0.00068283,0.00034141,0.0010242,0.00034141,0,0.00034141,0,0.0010242,0,0,0,0.00034141,0.00034141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010242,0,0,0,0,0,0,0,0.00034141,0,0,0,0.00034141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034141,0,0,0,0,0,0,0.00068283,0.00034141,0,0,0,0,0.00034141,0,0,0,0,0,0,0,0.00068283,0,0,0,0.0010242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034141,0.00034141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034141,0,0,0,0,0,0,0,0,0,0,0,0.00034141,0,0,0,0,0,0,0.00034141,0,0,0,1.875
0.00063025,0.0012605,0.0012605,0.00063025,0.0010504,0,0.00042017,0,0.00021008,0,0.00021008,0,0.00021008,0.0014706,0.0021008,0.0012605,0.00084034,0,0.0023109,0.00021008,0.00063025,0.00021008,0.0029412,0.00021008,0.00063025,0.0010504,0,0,0,0.0012605,0.0016807,0.0014706,0,0.0016807,0,0.00042017,0,0.0010504,0.00042017,0,0.00063025,0,0.0010504,0,0.00063025,0,0.00021008,0,0.00042017,0.00042017,0.00042017,0.00021008,0,0,0.00021008,0.00021008,0,0.00021008,0.00063025,0.00042017,0.00063025,0,0,0.00021008,0,0,0.00021008,0.00063025,0.00021008,0,0,0.00021008,0.00021008,0,0,0.00063025,0,0.00042017,0.00042017,0.00042017,0,0,0.00042017,0,0.00042017,0.00042017,0,0.00021008,0.00042017,0,0.00042017,0,0.00042017,0,0,0,0.00042017,0.00021008,0.00021008,0.00021008,0,0,0.00063025,0,0.00021008,0,0.0012605,0,0,0.00084034,0.00021008,0,0.00042017,0,0,0.00021008,0,0,0,0.00042017,0,0.00021008,0.00021008,0,0.00042017,0,0,0,0,0,0,0.00021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021008,0,0,0,0.0010504,0,0,0.00063025,0,0,0,0,0,0.00042017,0.00021008,0,0,0,0.00021008,0,0,0,0,0,0.00042017,0,0,0.00021008,0,0.00042017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021008,0,0,0,0,0,0,0.00063025,0.00021008,0,0,0,0,0,0,0,0,0,0,1.625
0,0,0,0,0.0031104,0,0.0007776,0,0.0007776,0.0015552,0.0007776,0,0,0,0,0.0015552,0.0015552,0,0,0.0007776,0,0,0.0031104,0,0,0.0007776,0,0,0,0.0023328,0.0015552,0,0,0,0,0.0007776,0,0,0,0,0,0.0015552,0,0,0.0031104,0,0,0,0,0,0,0.0015552,0,0,0.0007776,0,0,0.0015552,0.0007776,0,0,0,0,0,0,0,0,0,0.0007776,0,0,0,0,0,0,0.0007776,0,0.0007776,0,0,0,0,0.0007776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023328,0,0.0007776,0,0.0015552,0,0,0,0.0007776,0,0.0015552,0,0,0,0,0,0.0031104,0.0015552,0,0,0.0007776,0,0,0,0,0,0,0,0,0,0.0023328,0,0,0,0,0,0,0,0,0,0.0015552,0,0.0007776,0,0,0,0,0,0,0,0,0,0.0007776,0,0,0,0,0,0,0,0.0007776,0,0,0,0,0,0,0,0,0,0,0,0,0.0007776,0,0,0,0,0.0015552,0,0,0,0,0,0.0007776,0.0007776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007776,0,0,0,0,0.0007776,0.0007776,0,0,0,0,0,0,0,0,0.0007776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0014921,0,0.00089526,0.00089526,0.00029842,0,0.00089526,0,0,0,0,0,0,0.0056699,0.0038794,0,0.0014921,0.00029842,0.00059684,0.00089526,0,0,0.0017905,0.00029842,0.00059684,0.0017905,0.00059684,0,0.00029842,0.0014921,0.00029842,0,0,0,0,0,0,0.00089526,0.0011937,0.00059684,0,0.00089526,0.00029842,0.0011937,0.00059684,0,0,0.00059684,0,0,0.00029842,0.00059684,0,0,0.00029842,0,0.00029842,0,0,0.0020889,0.00089526,0.0017905,0,0,0.00059684,0.00059684,0.00089526,0,0,0.00029842,0,0.00029842,0,0.00029842,0.00059684,0,0,0,0.0026858,0,0,0,0,0,0,0.00029842,0,0.00029842,0.00059684,0,0,0,0.00029842,0,0.00029842,0.00029842,0,0.00029842,0,0.00029842,0.00059684,0,0.00029842,0,0,0,0.00029842,0,0,0,0,0,0,0,0.00029842,0,0,0,0,0,0.00029842,0,0,0,0,0,0.00059684,0,0,0,0,0,0,0,0.00029842,0,0,0,0,0,0.00029842,0,0,0,0.00029842,0,0,0,0,0,0,0.00029842,0,0,0,0,0,0,0,0.00029842,0.00029842,0,0,0,0.00029842,0,0,0.00059684,0,0,0.00029842,0,0.00029842,0,0.00059684,0.00059684,0,0,0.00029842,0.00029842,0,0,0.00029842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029842,0,0,0,0,0,0.00029842,0.00059684,0,0,0,0,0,0.00089526,0,0,0,0.00029842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059684,0.00059684,0,0,2.4
0.0014797,0.00029595,0.00088784,0.00029595,0.00029595,0.00088784,0.00029595,0.00029595,0.00029595,0.00059189,0,0.00029595,0,0.005623,0.0059189,0.00059189,0.0041432,0,0.00059189,0.00088784,0,0,0.0023676,0,0.00029595,0.00059189,0,0,0.0011838,0.00088784,0.00059189,0,0,0,0.00059189,0,0.00029595,0,0.00088784,0.00059189,0.00029595,0.00088784,0.00029595,0.0014797,0.00029595,0,0,0,0,0.00029595,0,0,0,0,0.0014797,0,0.00029595,0.00088784,0.00088784,0.0014797,0.00088784,0.0011838,0.00029595,0.00029595,0.00059189,0,0,0.00029595,0.0014797,0,0,0,0.00029595,0,0.00029595,0.00059189,0.00059189,0,0.0023676,0,0,0.00029595,0.00029595,0,0,0,0,0.00029595,0.00059189,0,0,0,0,0.00029595,0,0.00059189,0.00059189,0,0,0,0.00059189,0,0,0,0,0,0.00029595,0,0,0,0.00029595,0,0.00029595,0,0,0,0.00029595,0,0,0.00029595,0,0.00029595,0,0,0.00029595,0,0.00059189,0,0,0,0,0,0,0,0.00029595,0.00029595,0,0.00059189,0,0,0,0,0,0,0,0,0,0.0032554,0,0,0,0.00029595,0,0,0,0,0,0,0,0,0.00059189,0.00029595,0.00029595,0,0.00059189,0,0,0,0,0,0,0,0,0.00029595,0,0,0,0.00059189,0,0.00029595,0,0,0,0,0,0,0.00029595,0,0,0,0,0.00029595,0,0,0,0,0.00029595,0,0,0.00029595,0,0,0,0.00029595,0,0,0.00088784,0,0,0,0,0,0.00059189,0.00029595,0,0,0,0,0,0,0,0.00029595,0,0,0.00029595,0,0,0,0,0,0,0,0,0,0,0.00029595,0,0,1.9
0.0016714,0.00071633,0.00023878,0.0016714,0.00023878,0.0016714,0.00047755,0,0.00023878,0,0,0,0,0.0031041,0.0026266,0.002149,0.0016714,0.00071633,0.00095511,0.00071633,0.00047755,0.00095511,0.0019102,0.00095511,0.0011939,0.0014327,0.00071633,0,0.00023878,0,0.00047755,0.00071633,0,0.0011939,0.00023878,0.00023878,0.00023878,0,0,0.0014327,0,0,0.00071633,0.00095511,0.00023878,0.00023878,0.00023878,0.00095511,0.00023878,0.00023878,0.00023878,0.0011939,0,0.00071633,0.0011939,0,0,0.00071633,0.00023878,0,0.00023878,0.00023878,0,0,0.00047755,0.00023878,0.00023878,0,0.00095511,0.0014327,0,0.00071633,0,0,0,0.00023878,0,0.00023878,0.00095511,0.00047755,0,0,0.00023878,0,0,0,0,0,0,0,0,0,0.00023878,0.00071633,0,0,0.00047755,0,0.00095511,0.00023878,0,0,0.00071633,0,0.00023878,0,0,0,0,0,0,0,0,0,0,0,0.00071633,0,0,0,0.00023878,0,0.00023878,0,0.00023878,0.00023878,0.00047755,0.00023878,0,0,0,0,0,0,0,0.00023878,0,0.00023878,0,0,0.00023878,0,0,0.00023878,0.00023878,0,0.00023878,0,0,0.00023878,0,0,0,0,0.00023878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023878,0,0,0,0.00023878,0,0,0,0,0,0,0.00023878,0,0.00023878,0,0,0,0,0,0,0,0.00023878,0,0,0,0,0.00023878,0,0,0,0,0,0,0,0,0,0,0,0.00047755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047755,0,0,0,0,0,0,0,0,0.00023878,0.00023878,0,2.3
0.0025334,0.00092123,0.00046062,0.00092123,0.00069093,0.0013819,0.00069093,0.00023031,0.00069093,0.00023031,0,0,0,0.0023031,0.0020728,0.0011515,0.00069093,0.00046062,0.00046062,0.00092123,0.00023031,0.00092123,0.0016122,0.00046062,0.00092123,0,0.00092123,0.00046062,0,0.00023031,0.00023031,0.00069093,0,0.0011515,0.0018425,0.00046062,0,0.0013819,0.00046062,0.00069093,0,0,0.00023031,0.0016122,0,0,0,0.00046062,0.00023031,0,0.00046062,0.0013819,0,0,0.00023031,0.00023031,0.00023031,0.00046062,0.00023031,0,0.00046062,0.00046062,0,0,0.0011515,0,0,0,0.0011515,0.00092123,0,0.00092123,0,0,0.00046062,0,0,0,0.0011515,0.0011515,0,0.00023031,0.00069093,0,0,0.00023031,0,0,0,0,0.00023031,0,0.00023031,0.00046062,0,0.00046062,0.0011515,0,0.0011515,0,0.0013819,0,0,0.00023031,0.00046062,0,0.00023031,0.0011515,0,0.00023031,0,0,0.00023031,0,0.00046062,0,0.00046062,0,0.00046062,0.00092123,0,0,0.00023031,0,0.00023031,0,0.00092123,0,0.00023031,0,0.00023031,0,0,0,0.00023031,0,0.00023031,0,0,0.00023031,0.00023031,0.00069093,0,0.0011515,0,0,0.00023031,0,0,0,0.00023031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023031,0,0.00023031,0,0.00046062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023031,0,0,0,0,0,0,0,0,0,0.00023031,0,0.00023031,0,0,0,0,0,0,0,0.00023031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023031,0,0,0,0,0,0,0.00023031,0,0.00023031,0,0,0,0,0,0,0,0,0,0,0.00023031,0,1.25
0.0011775,0.00073594,0,0.00044157,0.00088313,0.00029438,0.00029438,0,0.00014719,0.00029438,0.00014719,0,0,0.00044157,0.00073594,0.00058875,0.0020606,0.00073594,0.00014719,0.0011775,0.00029438,0.0011775,0.0013247,0.00073594,0.00044157,0.0011775,0.0016191,0.0017663,0.00014719,0.00044157,0.00058875,0.0013247,0,0.0010303,0.0014719,0.00044157,0.00014719,0.0013247,0.00029438,0.00058875,0,0.00029438,0.00058875,0.0016191,0.0010303,0,0.00044157,0.0011775,0.0011775,0.00014719,0.00058875,0.00088313,0.00014719,0,0.00029438,0.00029438,0.00029438,0.00058875,0.00014719,0.00029438,0.00073594,0,0,0.00014719,0.00044157,0,0.00029438,0.00014719,0.00044157,0.00014719,0,0.00014719,0,0,0,0,0.00044157,0.00044157,0.00044157,0.00014719,0,0.00029438,0.00014719,0,0.00058875,0.00014719,0,0.00014719,0.0014719,0,0,0,0.00014719,0,0,0.00014719,0.00088313,0,0,0,0.00058875,0,0.00029438,0,0.00014719,0,0.00014719,0.00044157,0,0,0,0.00029438,0,0,0.00044157,0,0.00014719,0,0.00014719,0.00029438,0,0,0,0,0.00029438,0,0.00044157,0.00014719,0,0,0,0,0,0,0,0,0,0.00029438,0.00014719,0.00014719,0.00014719,0.00058875,0,0.00014719,0.00014719,0,0,0,0.00014719,0.00029438,0.00014719,0.00029438,0,0.00029438,0,0,0.00014719,0,0.00014719,0,0,0,0,0,0.00014719,0.00029438,0,0.00014719,0,0,0,0,0.00014719,0,0.00014719,0,0,0,0,0.00029438,0,0,0,0,0,0,0,0,0.00014719,0,0,0,0,0,0.00014719,0.00014719,0.00058875,0,0,0.00029438,0,0,0,0.00014719,0,0,0.00044157,0,0,0,0,0,0,0.00044157,0,0,0,0,0.00014719,0,0,0.00044157,0,0.00014719,0,0.00044157,0.00014719,0,0,0,0,0,0,0,0,0,0.00014719,0,1.75
